"Story","Title","Result","Date","Stability","Duration (s)"
"Cotizar SOAT","Cotizar exitosamente el valor del SOAT sin campos obligatorios pendientes por diligenciar en el vehículo","PENDING","2020-07-24T13:49:20.926-05:00[America/Bogota]","0.0","0.25"
